issue_id,text_id,text,code,label
1456911,7,This is nice.,CODE_REVIEW,0
1456911,8,"Maybe rewrite this as ""Close all file descriptors, except for std{in,out,err} and those for which the given function returns true.""?",QUESTION,0
1456911,9,"Maybe rewrite this as ""Close all file descriptors, except for std{in,out,err} and those for which the given function returns true.""? I took the current wording to mean the function could return std{in,out,err}, which is admittedly bizarre, and that might have just been me.",CODE_REVIEW,0
1456911,10,Should this return value be `const`?,CODE_REVIEW,0
1456911,11,Should this return value be `const`?,QUESTION,0
1456911,12,"Yeah, that looks a little odd; I'll reword.",ANSWER_TO_QUESTION,0
1456911,13,"Making the Span itself const won't change anything, I don't think? And the pointer target type is already const.",ANSWER_TO_QUESTION,0
1456911,14,Review request updated; see interdiff: https://reviewboard.mozilla.org/r/249864/diff/1-2/,CODE_IMPLEMENTATION,1
1456911,15,Review request updated; see interdiff: https://reviewboard.mozilla.org/r/249866/diff/1-2/,CODE_IMPLEMENTATION,1
1407955,1,"Issues with text-shadow in SVG text (selected vs non-selected, fill vs stroke vs clipPath)",PROBLEM_DESCRIPTION,0
1407955,2,"Attached file testcase, SVG text with text-shadow (obsolete) — Details",TEST_CASES,0
1407955,3,"the SVG text renders with colored stroke and fill, as specified in the attributes of the <svg> element, and inherits its font family/weight/size from the body. But it fails to render the text-shadow that was also specified on the body element. (The fact that these properties are inherited from the body in this example is irrelevant; behavior is the same if they're specified in an inline style attribute on the <text> element itself.) Safari and Chrome both render the expected shadow on the SVG text. The fun surprise here is that if you select any part of the text, suddenly the shadow appears (for the whole of the text element).",PROBLEM_DESCRIPTION,0
1407955,4,"The example here is fixed by simply removing the \!aParams.callbacks guard that prevents us rendering the shadow in the (no-selection) PaintText path. It looks like this dates back to bug 655877, originally as the separate aCallbacks param, later moved to the PaintTextParams struct. So :heycam, do you know if removing this will break anything? (Existing reftests seem to be fine with it, according to https://treeherder.mozilla.org/#/jobs?repo=try&revision=2b5eb4766f666c114f0bf5ea348aef7f920edebc, so if it does result in problems that implies we're lacking suitable test coverage...)",CODE_IMPLEMENTATION,1
1407955,5,"So :heycam, do you know if removing this will break anything? (Existing reftests seem to be fine with it, according to https://treeherder.mozilla.org/#/jobs?repo=try&revision=2b5eb4766f666c114f0bf5ea348aef7f920edebc, so if it does result in problems that implies we're lacking suitable test coverage...)",VERIFICATION_REQUEST,0
1407955,6,bug 889235 contains a reftest why does the reftest from that bug pass and the testcase not?,QUESTION,0
1407955,7,"The callbacks are used for two different cases. One is when we have a <text> inside a <clipPath>, and we need to generate paths for the clip path. The second case is when we have SVG patterns, strokes, etc. In this case, where we're still painting the text normally, it does make sense to just go ahead and paint the shadow, and not bother about going through a callback function to do it either. One thing to check would be that when we're in here due to <clipPath>, that aParams.IsPaintText() is indeed false. It might be we only set that for background-clip:text. Can you check that Jonathan?",POTENTIAL_SOLUTION_DESIGN,1
1407955,8,Can you check that Jonathan?,SOLUTION_REVIEW_REQUEST,0
1407955,9,"I guess the bug 889235 testcase works because ShouldRenderAsPath() returns false, since the text has no stroke and uses a solid fill colour, so we don't have a callbacks object.",ANSWER_TO_QUESTION,0
1407955,10,"Here is a more extensive testcase that renders SVG text with a variety of attributes, and (in all cases) with a text-shadow style in effect.",TEST_CASES,0
1407955,11,"Currently, the most obvious bug we have is that the text-shadow only appears for text that is rendered with fill (but no stroke). Doing a ""Select All"" on the testcase makes shadows appear on all the examples. However, looking at exactly how the shadows are rendered raises further questions: - When the text has a stroke but no fill, should the shadow be a ""solid"" shadow as if the text were filled, or should it be a shadow of only the stroke? In both Safari and Chrome, it's the stroke that casts the shadow here. - What about partially-opaque text: should the shadow adopt the same opacity as the element? Chrome and Safari do that for SVG text, though this does not apply to partially-opaque HTML text, which still casts a fully-opaque shadow (in all browsers). The difference between their SVG and HTML behavior seems odd. - Is is appropriate for text-shadow to apply to text used as a clipPath (i.e. to contribute to the clip region)? It kinda does so when selected, but it looks like we get the position a bit wrong. Both Safari and Chrome do this, though in Safari the positioning also looks wrong (in a different way from ours). (FWIW, this testcase exhibits painting bugs in both Safari and Chrome, too, so we're not alone in having issues here -- though ours seem the most glaring!)",PROBLEM_REVIEW,0
1407955,12,"- When the text has a stroke but no fill, should the shadow be a ""solid"" shadow as if the text were filled, or should it be a shadow of only the stroke? In both Safari and Chrome, it's the stroke that casts the shadow here. - What about partially-opaque text: should the shadow adopt the same opacity as the element? Chrome and Safari do that for SVG text, though this does not apply to partially-opaque HTML text, which still casts a fully-opaque shadow (in all browsers). The difference between their SVG and HTML behavior seems odd. - Is is appropriate for text-shadow to apply to text used as a clipPath (i.e. to contribute to the clip region)? It kinda does so when selected, but it looks like we get the position a bit wrong. Both Safari and Chrome do this, though in Safari the positioning also looks wrong (in a different way from ours).",QUESTION,0
1407955,13,"No, it should be the raw geometry only per the specification. Whether it has fill, stroke or shadow should make no difference.",ANSWER_TO_QUESTION,0
1407955,14,I haven't added any tests for stroke only clipPaths because I think our rendering should probably change to that of Chrome.,ADDITIONAL_CONSIDERATION,0
1407955,15,Should create a new bug absent the clipPath test to track that but at least we show a shadow of some sort now that doesn't magically appear when you select something.,ADDITIONAL_CONSIDERATION,0
1407955,16,Pushed by longsonr@gmail.com: https://hg.mozilla.org/integration/autoland/rev/624c3df8fcd4 Display text shadow with fill and stroke specified r=jfkthame,CODE_IMPLEMENTATION,1
1362590,1,"Crash at weird memory address or Assertion failure: index < length_, at js/src/jit/FixedList.h:83",PROBLEM_DESCRIPTION,0
1362590,2,"The following testcase crashes on mozilla-central revision c273884ffe6b (build with --enable-debug --enable-more-deterministic, run with --fuzzing-safe --no-threads --ion-eager): let { x } = '';",PROBLEM_MOTIVATION,0
1362590,3,"Backtrace: #0 0x0000000000e894d4 in js::jit::FixedList<js::jit::StackValue>::operator[] (index=<optimized out>, this=0x7ffef35a09b0) at js/src/jit/FixedList.h:83 #1 js::jit::FrameInfo::rawPush (this=this@entry=0x7ffef35a09a0) at js/src/jit/BaselineFrameInfo.h:193 #2 js::jit::FrameInfo::push (this=this@entry=0x7ffef35a09a0, knownType=knownType@entry=JSVAL_TYPE_UNKNOWN, val=...) at js/src/jit/BaselineFrameInfo.h:227 #3 0x0000000000e914af in js::jit::BaselineCompiler::emit_JSOP_INITGLEXICAL (this=this@entry=0x7ffef359ff50) at js/src/jit/BaselineCompiler.cpp:3243 #4 0x0000000000eb3d38 in js::jit::BaselineCompiler::emitBody (this=this@entry=0x7ffef359ff50) at js/src/jit/BaselineCompiler.cpp:1030 #5 0x0000000000eb5511 in js::jit::BaselineCompiler::compile (this=this@entry=0x7ffef359ff50) at js/src/jit/BaselineCompiler.cpp:121 /snip",STACK_TRACE,0
1362590,4,Attached file Detailed Crash Information — Details,STACK_TRACE,0
1362590,5,Attached file Opt stack — Details,STACK_TRACE,0
1362590,6,"Actually this is happening really often, and also other testcases crash with weird stacks like: #0 0xf64ad290 in ?? () #1 0xf64ac470 in ?? () #2 0xf64ac470 in ?? ()",STACK_TRACE,0
1362590,7,autoBisect shows this is probably related to the following changeset: The first bad revision is: changeset: https://hg.mozilla.org/mozilla-central/rev/ed8623eefe6c user: André Bargull date: Thu Apr 27 09:24:08 2017 -0700 summary: Bug 1360220 - Replace emitRequireObjectCoercible with JSOP_CHECKOBJCOERCIBLE. r=shu,PROBLEM_CAUSE_IDENTIFICATION,0
1362590,8,"Andre, is bug 1360220 a likely regressor?",PROBLEM_REVIEW_REQUEST,0
1362590,9,"FWIW, this bug is sort-of FIXED due to the backout of bug 1360220, but leaving this open for now till that bug is fixed.",ADDITIONAL_CONSIDERATION,0
1362590,10,"I was able to resolve this issue by adding a |frame.syncStack(0)| after |frame.push(R0)| in BaselineCompiler::emit_JSOP_INITGLEXICAL() [1]. But I have no idea why this fixes the crash and if that's the correct approach to fix the crash. FWIW the crash can also be reproduced by removing the RequireObjectCoercible() call in BytecodeEmitter.cpp [2], so I assume this isn't a bug in BaselineCompiler::emit_JSOP_CHECKOBJCOERCIBLE(), but instead a problem in BaselineCompiler::emit_JSOP_INITGLEXICAL().",POTENTIAL_SOLUTION_DESIGN,1
1362590,11,"shu, can you take a look at this issue?",PROBLEM_REVIEW_REQUEST,0
1362590,12,"From reading comment 6, I think the problem is that BaselineCompiler::emit_JSOP_INITGLEXICAL pushes multiple stack values (for JSOP_SETPROP) but in vm/Opcodes.h we have nuses and ndefs 1. So we're using more frame slots than the compiler expects.",PROBLEM_REVIEW,0
1362590,13,"I don't know how this worked before. Shouldn't have been hardcoding the extra slot into MinJITStackSize, but should've always been conditionally giving global scripts an extra slot.",CODE_IMPLEMENTATION,1
1362590,14,"anba, does this patch fix the crashes from your patch?",QUESTION,0
1362590,15,"Yes, the test case from comment #0 no longer crashes with the patch applied.",ANSWER_TO_QUESTION,0
1362590,16,"Hm, I wonder if we need sec-approval for this. The bug is technically older, but I guess it was impossible to trigger?",QUESTION,0
1362590,17,"Typo fix, carrying r=jandem.",CODE_IMPLEMENTATION,1
1362590,18,"sec-approval+ for trunk. We'll want this on Beta and ESR-52 as well, please nominate patches there.",ISSUE_METADATA_CHANGE,0
1362590,19,Please request Beta/ESR52 approval on this when you get a chance.,UPLIFT_NOMINATION_REQUEST,0
1362590,20,"Always give global scripts an extra frame slot in JIT code for compiling INITGLEXICAL. [Approval Request Comment] If this is not a sec:{high,crit} bug, please state case for ESR consideration: User impact if declined: Fix Landed on Version: 55 Risk to taking this patch (and alternatives if risky): Low, bug fix only String or UUID changes made by this patch: None See https://wiki.mozilla.org/Release_Management/ESR_Landing_Process for more info. Approval Request Comment [Feature/Bug causing the regression]: Bug 589199 [User impact if declined]: As far as I can tell, none, because the bug doesn't trigger without anba's new patch. Of course, won't rule out possible exploits 100%. [Is this code covered by automated tests?]: Yes [Has the fix been verified in Nightly?]: Yes [Needs manual test from QE? If yes, steps to reproduce]: No [List of other uplifts needed for the feature/fix]: None [Is the change risky?]: No [Why is the change risky/not risky?]: Bug fix [String changes made/needed]: None",REQUEST_FOR_UPLIFT,0
1362590,21,Fix a sec-high. Beta54+ & ESR52+. Should be in 54 beta 9.,UPLIFT_APPROVAL,0
1362590,22,JSBugMon: This bug has been automatically verified fixed.,SOLUTION_VERIFICATION,0
1344721,1,Remove null check from Ion post barrier,PROBLEM_DESCRIPTION,0
1344721,2,"We need the null check if the value's type is MIRType::ObjectOrNull, but we don't need it in the more common MIRType::Object case.",CODE_IMPLEMENTATION,1
1344721,3,Nice.,CODE_REVIEW,0
1344721,4,This patch regressed Octane Deltablue and Richards on AWFY (but only on the Mac 64-bit machine),SOLUTION_VERIFICATION,0
1344721,5,Yeah it's mysterious. The patch just eliminates a test+jump instruction so it must be some kind of caching or alignment issue.,COLLATERAL_PROBLEM_ANALYSIS,0
1343787,1,Crash in mozilla::MediaShutdownManager::Register,PROBLEM_DESCRIPTION,0
1343787,2,We failed the assertion at http://searchfox.org/mozilla-central/rev/31b6089ce26fa76459642765115605d50a6c67b4/dom/media/MediaShutdownManager.cpp#98 Somehow the media element tried to create a decoder after shutdown had begun.,PROBLEM_DESCRIPTION,0
1343787,3,This bug was filed from the Socorro interface and is report bp-51e020b8-569c-44a4-b41c-a096a2170206.,FILED_FROM_OTHER_ISSUE,0
1343787,4,Review commit: https://reviewboard.mozilla.org/r/116940/diff/#index_header See other reviews: https://reviewboard.mozilla.org/r/116940/,CODE_IMPLEMENTATION,1
1343787,5,Review commit: https://reviewboard.mozilla.org/r/116942/diff/#index_header See other reviews: https://reviewboard.mozilla.org/r/116942/,CODE_IMPLEMENTATION,1
1343787,6,https://reviewboard.mozilla.org/r/116942/#review118578,CODE_REVIEW,0
1343787,7,https://reviewboard.mozilla.org/r/116940/#review118580,CODE_REVIEW,0
1343787,8,"If I'm reading crash-stats correctly, this affects 52 and 53 as well. Too late for Fx52 at this point, but please request Aurora and ESR52 approval on this when you get a chance.",UPLIFT_NOMINATION_REQUEST,0
1343787,9,Attached patch 1343787_aurora_53_fix.patch — Details — Splinter Review,CODE_IMPLEMENTATION,1
1343787,10,"Approval Request Comment [Feature/Bug causing the regression]:unknown [User impact if declined]:crash [Is this code covered by automated tests?]:yes [Has the fix been verified in Nightly?]:yes [Needs manual test from QE? If yes, steps to reproduce]: no [List of other uplifts needed for the feature/fix]:1336356 must be uplifted first. [Is the change risky?]:low risk [Why is the change risky/not risky?]:The change is simple which add error handling to some functions. [String changes made/needed]:none",REQUEST_FOR_UPLIFT,0
1343787,11,"Part three of a big media shutdown crash fix, please uplift this after the patches in bug 1336345 and bug 1336356.",CODE_REVIEW,0
1343787,12,Setting qe-verify- based on JW Wang's assessment on manual testing needs (see Comment 11) and the fact that this fix has automated coverage.,ISSUE_METADATA_CHANGE,0
1343787,13,Attached patch 1343787_esr52_fix.patch — Details — Splinter Review,CODE_IMPLEMENTATION,1
1343787,14,"[Approval Request Comment] If this is not a sec:{high,crit} bug, please state case for ESR consideration: User impact if declined: crash Fix Landed on Version:54 Risk to taking this patch (and alternatives if risky): The change is simple which add error handling to some functions. This patch has been uplifted to 54 and 53. String or UUID changes made by this patch: none",REQUEST_FOR_UPLIFT,0
1343787,15,"crash fix, regression in 52, esr52+",UPLIFT_APPROVAL,0
1253516,1,Intermittent test_restyles.html | application timed out after 330 seconds with no output,PROBLEM_DESCRIPTION,0
1253516,2,I guess this was caused by bug 1244897. ni? to me.,PROBLEM_CAUSE_IDENTIFICATION,0
1253516,3,"This is tough, I can't catch this while running this test with choas mode repeat=1000!",REPRODUCTION_ATTEMPT,0
1253516,4,chaos... There is no choas mode.,CLARIFICATION,0
1253516,5,"I thought the dead lock might be caused from other thread but it was in the same, the main thread!",PROBLEM_CAUSE_IDENTIFICATION,0
1253516,6,"A stack trace at the point: 06:43:31 INFO - 7 libxul.so!mozilla::TimelineConsumers::IsEmpty() [TimelineConsumers.cpp:77192f60c4a5 : 172 + 0xd] 06:43:31 INFO - 8 libxul.so!mozilla::CycleCollectedJSRuntime::GCNurseryCollectionCallback(JSRuntime*, JS::GCNurseryProgress, JS::gcreason::Reason) [CycleCollectedJSRuntime.cpp:77192f60c4a5 : 852 + 0x10] 06:43:31 INFO - 9 libxul.so!js::gcstats::Statistics::beginNurseryCollection(JS::gcreason::Reason) [Statistics.h:77192f60c4a5 : 199 + 0x14] 06:43:31 INFO - 10 libxul.so!js::Nursery::collect(JSRuntime*, JS::gcreason::Reason, mozilla::Vector<js::ObjectGroup*, 0u, js::SystemAllocPolicy>*) [Nursery.cpp:77192f60c4a5 : 402 + 0x5] 06:43:31 INFO - 11 libxul.so!js::gc::GCRuntime::minorGCImpl(JS::gcreason::Reason, mozilla::Vector<js::ObjectGroup*, 0u, js::SystemAllocPolicy>*) [jsgc.cpp:77192f60c4a5 : 6653 + 0x19] 06:43:31 INFO - 12 libxul.so!js::gc::GCRuntime::evictNursery(JS::gcreason::Reason) [GCRuntime.h:77192f60c4a5 : 604 + 0x15] 06:43:31 INFO - 13 libxul.so!js::gc::GCRuntime::gcCycle(bool, js::SliceBudget&, JS::gcreason::Reason) [jsgc.cpp:77192f60c4a5 : 6263 + 0xf] 06:43:31 INFO - 14 libxul.so!js::gc::GCRuntime::collect(bool, js::SliceBudget, JS::gcreason::Reason) [jsgc.cpp:77192f60c4a5 : 6424 + 0x1b] 06:43:31 INFO - 15 libxul.so!js::gc::GCRuntime::gcSlice(JS::gcreason::Reason, long long) [jsgc.cpp:77192f60c4a5 : 6497 + 0x4a] 06:43:31 INFO - 16 libxul.so!js::gc::GCRuntime::gcIfRequested(JSContext*) [jsgc.cpp:77192f60c4a5 : 6717 + 0x1d] 06:43:31 INFO - 17 libxul.so!js::gc::GCRuntime::gcIfNeededPerAllocation(JSContext*) [Allocator.cpp:77192f60c4a5 : 34 + 0xf] 06:43:31 INFO - 18 libxul.so!JSExternalString* js::Allocate<JSExternalString, (js::AllowGC)1>(js::ExclusiveContext*) [Allocator.cpp:77192f60c4a5 : 55 + 0x8] 06:43:31 INFO - 19 libxul.so!JSExternalString::new_(JSContext*, char16_t const*, unsigned int, JSStringFinalizer const*) [String-inl.h:77192f60c4a5 : 319 + 0x5] 06:43:31 INFO - 20 libxul.so!JS_NewExternalString(JSContext*, char16_t const*, unsigned int, JSStringFinalizer const*) [jsapi.cpp:77192f60c4a5 : 1548 + 0x1d] 06:43:31 INFO - 21 libxul.so!XPCStringConvert::StringBufferToJSVal(JSContext*, nsStringBuffer*, unsigned int, JS::MutableHandle<JS::Value>, bool*) [xpcpublic.h:77192f60c4a5 : 242 + 0x7] 06:43:31 INFO - 22 libxul.so!XPCStringConvert::ReadableToJSVal(JSContext*, nsAString_internal const&, nsStringBuffer**, JS::MutableHandle<JS::Value>) [XPCString.cpp:77192f60c4a5 : 95 + 0x15] 06:43:31 INFO - 23 libxul.so!xpc::NonVoidStringToJsval(JSContext*, nsAString_internal&, JS::MutableHandle<JS::Value>) [XPCString.cpp:77192f60c4a5 : 116 + 0xa] 06:43:31 INFO - 24 libxul.so!xpc::NonVoidStringToJsval(JSContext*, nsAString_internal const&, JS::MutableHandle<JS::Value>) [xpcpublic.h:77192f60c4a5 : 310 + 0xf] 06:43:31 INFO - 25 libxul.so!mozilla::dom::ProfileTimelineStackFrame::ToObjectInternal(JSContext*, JS::MutableHandle<JS::Value>) const [ProfileTimelineMarkerBinding.cpp:77192f60c4a5 : 560 + 0xd] 06:43:31 INFO - 26 libxul.so!mozilla::JavascriptTimelineMarker::AddDetails(JSContext*, mozilla::dom::ProfileTimelineMarker&) [ToJSValue.h:77192f60c4a5 : 231 + 0xe] 06:43:31 INFO - 27 libxul.so!mozilla::ObservedDocShell::PopMarkers(JSContext*, nsTArray<mozilla::dom::ProfileTimelineMarker>&) [ObservedDocShell.cpp:77192f60c4a5 : 141 + 0x1b]",STACK_TRACE,0
1253516,7,We need to be careful not to invoke cycle collection while PopMarkers is being processed.,ADDITIONAL_CONSIDERATION,0
1253516,8,But how?,QUESTION,0
1253516,9,"I don't know much about cycle collection. Nick, you are the author who introduced AutoGlobalTimelineMarker in cycle collection codes in bug 1141614. Any ideas?",PROBLEM_REVIEW_REQUEST,0
1253516,10,"Thanks for the digging, Hiroyuki! This indeed should not be re-entrant, and I'm not sure why it is. Investigating.",PROBLEM_REVIEW,0
1253516,11,So this doesn't actually involve CC at all. PopTimelineMarkers | V acquire lock | V create JS objects for markers | V nursery GC | V attempt to acquire lock to add marker for nursery GC | V dead lock,PROBLEM_CAUSE_IDENTIFICATION,0
1253516,12,"Hack #1: AutoSuppressGC while creating timeline markers. Not a good solution. Hack #2: Some atomic global flag or something that we set while popping timeline markers and then unset when we're done. We would check this before adding nursery markers, and if it was set not add the marker. Less bad thna #1, but still pretty gross. Solution #3: Swap the timeline markers into a new vec while we have the lock, but do not allocate any JS obejcts yet, release the lock, operate on our vec to create the JS objects. This would be most ideal, but now I need to learn how the heck all this stuff works. Looking into #3 more.",POTENTIAL_SOLUTION_DESIGN,1
1253516,13,"Actually, `sMutex` is acquired by `TimelineConsumers::PopMarkers` here[0] so that it can touch `mMarkerStores` according to the comment, but then it doesn't touch `mMarkerStores` nor does `ObserveDocShell::PopTimelineMarkers`. So assuming the comment is correct, I think we can just delete this lock acquisition!",POTENTIAL_SOLUTION_DESIGN,1
1253516,14,"`sMutex` protects the `mMarkersStores` data member, but neither `TimelineConsumers::PopMarkers` nor `ObservedDocShell::PopMarkers` use that data member. Removing this lock acquisition also fixes a dead lock where we re-entrantly attempt to acquire the lock when triggering a GC when allocating JS objects inside `ObservedDocShell::PopMarkers`.",CODE_IMPLEMENTATION,1
1253516,15,Try push: https://treeherder.mozilla.org/#/jobs?repo=try&revision=bbd8381da834,CODE_IMPLEMENTATION,1
1253516,16,"That was my mistake. As I commented in comment#0, I thought the deadlock we had been seeing in bug 1244897 might be caused from other threads. What I don't quite understand is that the assertion message in bug 1244897 is accurate or not.",SOLUTION_REVIEW,1
1253516,17,"To be honest, I don't really understand the locking scheme in use here and exactly what is protected by which lock and where the critical sections are. I defer to :tromey and :vporof for that information, as they were much more involved in authoring the timeline consumers infrastructure than I was.",CLARIFICATION,0
1209952,1,"Use-after-poison in nsFloatManager::GetFlowArea (with floats, multicol, and huge width)",PROBLEM_DESCRIPTION,0
1209952,2,Attached file Crash test case — Details,TEST_CASES,0
1209952,3,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2 Steps to reproduce: Am using asan-build from https://ftp.mozilla.org/pub/mozilla.org/firefox/tinderbox-builds/mozilla-central-linux64-asan/1443610148/ on Ubuntu 14.04 x64 Please note that this crashes latest firefox on OS X and Windows as well but feel free to remove the security restrictions since it's a use-after-poison.",S2R,0
